order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
979,412,295,13,177.61,667.84,2021-12-10,86076 Aberg Terrace,Apple Pay,shipped
980,114,982,91,630.44,9603.58,2022-10-11,90028 Hanover Avenue,PayPal,delivered
981,915,323,27,688.36,6257.34,2021-04-07,7 Crowley Circle,PayPal,shipped
982,530,376,2,531.64,5536.5,2022-08-24,43 Surrey Parkway,Apple Pay,delivered
983,253,392,23,893.67,754.81,2022-04-23,05 Kennedy Alley,Apple Pay,shipped
984,272,658,95,170.34,7529.03,2022-04-02,743 Granby Hill,Apple Pay,shipped
985,794,838,73,792.48,6620.69,2021-01-18,3715 Northview Way,PayPal,shipped
986,502,680,55,657.47,7753.85,2021-12-27,9601 Michigan Trail,PayPal,pending
987,734,484,68,5.42,6531.36,2020-11-10,305 3rd Point,PayPal,delivered
988,822,159,60,408.63,2013.47,2022-01-24,18583 Bashford Lane,credit card,delivered
989,22,340,49,427.94,836.51,2022-02-06,65 Spenser Hill,credit card,delivered
990,328,306,52,480.3,990.06,2020-02-01,1 Buell Place,Apple Pay,processing
991,68,689,76,932.58,5154.14,2022-08-11,37 Golf Trail,credit card,delivered
992,37,421,39,323.64,5260.99,2020-05-28,6317 Rutledge Parkway,Apple Pay,shipped
993,227,42,19,217.34,9187.82,2022-08-08,5 Killdeer Court,credit card,shipped
994,250,557,34,393.87,7606.68,2022-07-09,5 Kipling Trail,credit card,processing
995,582,266,32,418.12,1212.98,2021-12-15,12674 Meadow Valley Trail,PayPal,processing
996,104,736,69,166.05,1853.02,2021-06-29,0 Luster Junction,PayPal,processing
997,640,534,86,909.45,9517.68,2021-06-26,5 Sloan Park,Apple Pay,delivered
998,200,423,6,421.75,1700.76,2021-05-30,356 Marcy Place,PayPal,shipped
999,189,682,39,231.13,2308.02,2020-12-01,358 Victoria Circle,Apple Pay,shipped
1000,755,157,61,973.58,4663.87,2021-06-20,35 Shoshone Junction,PayPal,pending
1001,125,610,54,450.98,7233.82,2021-06-11,77527 Carioca Terrace,credit card,delivered
1002,894,850,47,783.97,1448.95,2021-10-03,8 Portage Pass,PayPal,pending
1003,129,23,40,597.45,1088.42,2020-01-16,9132 Elgar Terrace,Apple Pay,shipped
1004,665,480,67,247.72,8067.33,2022-03-30,374 Columbus Lane,PayPal,shipped
1005,568,957,7,421.45,5861.97,2020-04-12,42040 Cardinal Park,PayPal,shipped
1006,795,669,51,827.98,1891.46,2021-07-07,66 Mallard Lane,Apple Pay,processing
1007,940,999,43,581.33,7603.2,2022-12-12,75 Oakridge Park,credit card,delivered
1008,290,636,50,898.18,6946.76,2021-11-19,5 Green Ridge Place,PayPal,shipped
1009,75,690,96,593.39,3771.98,2021-05-07,06099 Lakewood Gardens Crossing,PayPal,pending
1010,192,14,97,860.65,2344.29,2020-02-01,2008 Main Court,PayPal,processing
1011,355,820,15,117.76,3346.34,2021-03-02,51065 Troy Center,Apple Pay,shipped
1012,881,862,62,196.9,6531.61,2021-09-26,5366 Brentwood Crossing,Apple Pay,pending
1013,439,949,56,104.08,3947.94,2022-08-05,6 Forest Run Crossing,credit card,processing
1014,683,501,14,717.55,8633.07,2020-10-09,992 Tomscot Court,credit card,delivered
1015,865,706,9,713.9,1775.01,2022-08-26,3242 Paget Alley,Apple Pay,delivered
1016,484,351,58,835.19,1185.2,2020-03-29,337 Tennyson Trail,PayPal,shipped
1017,24,464,27,55.77,8838.8,2020-04-09,862 Morrow Lane,Apple Pay,shipped
1018,162,803,6,818.34,5190.69,2022-10-04,0 Bluestem Trail,PayPal,delivered
1019,469,434,52,152.27,2035.57,2021-08-18,740 David Hill,Apple Pay,pending
1020,685,670,56,883.21,8605.86,2020-03-31,09 Rowland Way,credit card,processing
1021,706,483,64,719.19,4543.96,2020-07-07,8569 Garrison Drive,PayPal,processing
1022,557,668,82,849.45,9030.14,2022-01-18,7677 Mosinee Way,Apple Pay,shipped
1023,812,857,62,329.41,7513.97,2020-05-06,909 Nelson Street,credit card,shipped
1024,54,548,17,964.52,1459.22,2022-04-20,7075 Merrick Trail,PayPal,shipped
1025,350,174,21,736.1,4153.84,2020-10-06,14 Graceland Center,credit card,delivered
1026,62,415,21,932.29,6759.85,2021-04-17,709 Blue Bill Park Trail,credit card,delivered
1027,592,851,92,5.0,3460.74,2021-07-25,23185 Kedzie Terrace,credit card,processing
1028,842,560,57,947.43,7192.56,2020-03-17,95 Shopko Circle,PayPal,delivered
1029,575,299,22,738.46,2846.94,2021-07-10,48864 Redwing Plaza,credit card,processing
1030,361,742,53,874.1,8625.09,2020-05-25,8 Merry Park,Apple Pay,shipped
1031,84,429,42,177.25,1428.97,2020-02-21,9 Arapahoe Court,PayPal,pending
1032,889,769,47,605.26,6389.0,2021-04-05,51 Holmberg Avenue,PayPal,delivered
1033,87,916,27,652.6,4228.95,2021-10-17,45748 Ruskin Place,credit card,shipped
1034,292,568,34,499.51,780.57,2022-04-11,28330 Holy Cross Circle,Apple Pay,delivered
1035,123,481,25,334.51,2208.51,2022-12-20,12439 Eliot Alley,Apple Pay,pending
1036,195,40,91,689.63,9970.25,2022-04-12,0592 Sunfield Center,PayPal,processing
1037,704,114,14,305.58,4445.97,2021-03-23,0 Jenna Terrace,Apple Pay,pending
1038,893,371,67,739.72,4673.21,2021-06-06,6188 Scoville Drive,Apple Pay,pending
1039,381,748,8,651.83,9815.95,2020-08-24,7326 Kinsman Parkway,PayPal,processing
1040,599,122,75,421.66,4417.53,2022-07-02,01 Talisman Junction,PayPal,delivered
1041,119,229,97,513.35,1194.07,2020-10-02,6 Logan Parkway,PayPal,pending
1042,655,8,63,231.3,6640.89,2022-12-09,765 Algoma Court,Apple Pay,delivered
1043,643,373,17,36.81,6308.2,2022-05-01,99113 Nancy Avenue,PayPal,processing
1044,933,587,53,419.88,3425.48,2021-06-30,0604 Welch Point,PayPal,processing
1045,13,744,52,892.01,577.67,2020-02-26,394 Sutteridge Road,Apple Pay,shipped
1046,222,709,98,475.39,6795.22,2022-10-01,73765 South Plaza,PayPal,pending
1047,471,638,24,126.36,923.96,2022-02-16,6148 Sullivan Lane,credit card,processing
1048,545,106,42,814.38,5034.4,2020-08-10,49 Raven Park,credit card,delivered
1049,806,911,35,424.21,5461.51,2020-10-25,17527 Karstens Court,credit card,pending
1050,942,360,38,53.07,2199.45,2022-11-13,36 Monument Circle,credit card,pending
1051,623,554,33,967.29,6199.64,2021-06-21,5617 Magdeline Crossing,credit card,processing
1052,999,70,37,676.43,9312.85,2020-09-07,2 Stone Corner Center,Apple Pay,pending
1053,210,324,95,49.31,1078.1,2021-10-14,0 Farragut Court,Apple Pay,delivered
1054,574,63,31,861.29,2435.49,2020-03-12,08777 Oakridge Trail,PayPal,shipped
1055,936,396,54,216.62,7455.71,2022-02-19,1843 Chive Hill,PayPal,delivered
1056,749,921,9,411.32,4782.03,2021-08-15,02904 Merchant Alley,credit card,processing
1057,440,251,69,713.5,8303.07,2022-07-04,21340 Holmberg Center,PayPal,delivered
1058,654,202,59,572.3,2798.7,2022-10-28,887 Kings Terrace,credit card,shipped
1059,846,209,64,490.4,8373.74,2022-08-28,20988 Talisman Plaza,PayPal,pending
1060,147,31,27,813.65,3718.48,2021-06-02,4018 Warner Crossing,PayPal,delivered
1061,564,723,71,20.65,522.71,2020-10-15,1107 Petterle Parkway,PayPal,pending
1062,807,321,90,160.62,5900.85,2020-02-13,4622 Lerdahl Parkway,PayPal,delivered
1063,850,73,43,154.34,990.44,2022-12-19,7892 American Junction,Apple Pay,shipped
1064,249,356,98,335.76,9597.2,2020-03-01,55 Leroy Lane,credit card,pending
1065,565,728,23,636.92,4509.28,2022-12-10,70697 Sundown Point,PayPal,delivered
1066,11,72,48,586.64,4922.4,2022-04-05,53 Kings Road,credit card,shipped
1067,971,162,90,471.78,2790.53,2022-05-10,4 Old Gate Terrace,credit card,delivered
1068,943,498,3,720.12,7250.87,2022-11-05,83 Coleman Street,PayPal,processing
1069,9,506,65,740.21,2417.96,2020-04-27,124 Thackeray Trail,PayPal,shipped
1070,236,915,38,228.47,9774.37,2020-09-11,46737 Sunfield Terrace,PayPal,delivered
1071,546,452,81,596.61,4119.03,2020-09-06,2 Duke Parkway,PayPal,delivered
1072,472,447,44,51.32,535.09,2022-07-07,51661 Milwaukee Plaza,PayPal,processing
1073,651,496,24,45.91,2624.0,2022-07-24,508 Division Alley,Apple Pay,delivered
1074,892,791,6,609.09,5566.27,2020-11-28,803 High Crossing Alley,Apple Pay,pending
1075,44,77,85,200.95,910.19,2020-06-22,756 Arrowood Crossing,PayPal,processing
1076,594,558,36,853.06,3060.56,2022-04-23,10 Village Green Terrace,PayPal,shipped
1077,494,860,17,322.33,1306.49,2021-10-06,00939 Arapahoe Lane,credit card,processing
1078,382,951,77,336.79,7558.26,2021-08-31,6786 Dexter Trail,credit card,pending
1079,201,832,70,868.18,6541.36,2021-10-11,179 Melby Parkway,PayPal,pending
1080,214,624,82,641.15,4085.61,2021-09-08,4 Kinsman Alley,credit card,processing
1081,438,542,20,725.13,8865.35,2022-05-10,50 Mockingbird Crossing,credit card,processing
1082,952,164,65,573.43,7111.85,2022-11-15,78 Darwin Avenue,credit card,shipped
1083,926,216,12,3.16,6462.1,2020-03-05,0008 Hallows Lane,PayPal,pending
1084,299,510,95,398.24,7431.69,2020-01-10,4 Fallview Circle,credit card,shipped
1085,289,440,63,261.84,4142.43,2020-02-28,05945 Springview Point,PayPal,processing
1086,694,428,80,144.31,4950.17,2020-10-21,365 Ridge Oak Plaza,PayPal,delivered
1087,851,739,83,467.89,1174.27,2020-06-11,25 Bultman Pass,PayPal,processing
1088,884,701,77,392.78,3970.77,2022-07-24,916 Eagan Drive,credit card,processing
1089,500,795,59,239.85,9596.36,2022-12-01,51 Lakeland Place,PayPal,delivered
1090,31,90,64,982.92,1255.92,2021-08-13,6851 Hollow Ridge Alley,credit card,shipped
1091,341,458,45,569.85,6545.36,2022-10-05,129 School Pass,Apple Pay,pending
1092,280,115,44,547.74,9216.2,2021-04-19,2 Summit Circle,PayPal,delivered
1093,578,430,42,770.0,6486.28,2022-03-26,6753 Tennessee Terrace,PayPal,shipped
1094,811,979,60,820.93,427.86,2020-07-05,21855 Bartelt Court,credit card,shipped
1095,61,282,81,797.9,1796.94,2020-07-27,60 Roth Parkway,credit card,delivered
1096,204,272,93,995.94,9604.93,2021-05-26,99 Warrior Trail,PayPal,shipped
1097,602,630,82,342.63,3471.99,2020-06-15,98068 5th Parkway,credit card,shipped
1098,276,134,98,896.08,5043.44,2021-06-10,45 Duke Point,Apple Pay,pending
1099,928,584,41,740.31,6184.27,2020-04-13,4210 Dwight Place,Apple Pay,pending
1100,532,29,54,797.41,1577.0,2021-09-20,53384 Esker Drive,credit card,shipped
1101,878,330,84,121.36,6634.81,2021-04-05,1 Annamark Street,PayPal,processing
1102,284,86,30,987.14,9374.13,2022-06-10,558 Little Fleur Pass,PayPal,pending
1103,319,747,72,577.42,2756.54,2021-03-23,730 Anzinger Terrace,PayPal,shipped
1104,242,892,44,760.04,9044.98,2022-09-11,86473 Karstens Point,Apple Pay,pending
1105,993,289,50,361.3,7134.85,2022-08-10,6 Magdeline Place,credit card,delivered
1106,829,844,44,410.86,7852.96,2022-02-06,00466 Texas Circle,credit card,processing
1107,143,984,69,160.69,1651.51,2020-01-04,28351 Clemons Junction,credit card,delivered
1108,373,304,89,688.1,81.45,2022-05-23,357 Surrey Park,Apple Pay,processing
1109,740,301,50,572.77,817.74,2022-09-16,4 Northport Place,credit card,processing
1110,786,145,28,253.41,2857.86,2021-01-20,04913 Northland Place,credit card,delivered
1111,722,478,37,871.56,2504.75,2021-06-07,618 Butterfield Center,PayPal,pending
1112,613,985,65,262.46,5549.38,2022-10-18,1 Anniversary Place,PayPal,shipped
1113,771,782,48,44.94,6680.03,2021-11-06,16630 Orin Center,credit card,processing
1114,824,220,4,646.26,1144.67,2020-07-18,737 Gulseth Circle,PayPal,shipped
1115,462,94,47,216.51,4475.28,2022-10-30,29 Anzinger Street,Apple Pay,pending
1116,514,642,33,903.52,8913.52,2022-03-06,951 Hazelcrest Junction,PayPal,shipped
1117,709,205,21,520.67,3951.49,2022-07-31,6730 Sundown Point,credit card,delivered
1118,912,393,95,106.51,245.3,2022-02-23,4 Steensland Parkway,PayPal,pending
1119,633,199,76,397.43,2213.32,2021-06-23,9995 Forest Dale Junction,credit card,pending
1120,876,526,15,689.98,3540.78,2021-01-10,5276 Cascade Hill,PayPal,shipped
1121,103,657,91,103.39,7574.54,2022-06-23,01 Reindahl Place,PayPal,shipped
1122,519,566,46,210.07,5613.33,2020-06-27,3610 Reindahl Hill,PayPal,processing
1123,298,166,60,979.25,7477.85,2022-10-27,2 Loftsgordon Point,credit card,delivered
1124,983,996,54,934.57,8782.83,2020-08-26,998 Schurz Court,Apple Pay,pending
1125,351,539,87,957.74,7337.02,2020-05-20,47223 Valley Edge Center,credit card,delivered
1126,314,561,10,84.26,7097.03,2022-07-10,38 Coolidge Drive,Apple Pay,processing
1127,476,18,28,112.99,5193.44,2020-02-08,81 Birchwood Parkway,Apple Pay,delivered
1128,261,116,74,423.19,3651.61,2021-06-23,1 1st Drive,credit card,processing
1129,443,770,38,641.37,7956.03,2022-05-06,0759 Larry Terrace,PayPal,pending
1130,649,620,57,972.88,4149.24,2020-10-09,8412 Lakewood Circle,PayPal,pending
1131,922,320,15,53.75,9499.28,2020-11-18,20 Moland Alley,PayPal,pending
1132,669,62,2,825.08,9359.58,2021-06-07,90 Maryland Parkway,Apple Pay,delivered
1133,932,1,44,607.04,7956.58,2022-06-25,65 Eggendart Junction,Apple Pay,processing
1134,691,355,2,188.02,1951.18,2022-08-16,274 Havey Crossing,credit card,processing
1135,238,965,19,712.09,8141.02,2020-01-24,50981 Morningstar Plaza,Apple Pay,processing
1136,308,470,47,482.52,908.68,2020-07-27,8839 Northfield Hill,PayPal,delivered
1137,908,941,51,566.05,4210.98,2021-01-20,084 Hallows Point,credit card,pending
1138,533,564,52,174.22,9957.2,2022-05-07,4134 Larry Hill,Apple Pay,pending
1139,819,379,97,716.03,5460.33,2021-08-14,682 Mosinee Street,credit card,delivered
1140,233,660,52,981.38,9224.65,2022-08-10,38513 Schlimgen Terrace,PayPal,shipped
1141,102,898,15,345.87,5424.02,2022-11-11,28073 Loeprich Plaza,Apple Pay,pending
1142,345,132,12,704.99,3729.3,2022-01-12,119 Thierer Avenue,Apple Pay,pending
1143,585,854,61,91.15,8302.7,2022-10-07,938 Green Ridge Street,Apple Pay,pending
1144,197,442,32,724.88,2960.99,2020-04-25,0 Valley Edge Court,Apple Pay,pending
1145,861,615,23,563.37,5701.16,2022-04-09,42 Lien Way,Apple Pay,pending
1146,157,600,47,101.81,139.86,2021-03-22,9185 Anzinger Hill,PayPal,delivered
1147,180,87,53,914.75,4302.12,2022-07-13,2667 Scott Lane,Apple Pay,shipped
1148,96,213,44,917.34,681.95,2021-06-30,2 Upham Drive,credit card,delivered
1149,997,169,80,986.22,9336.22,2022-11-18,705 Burning Wood Parkway,Apple Pay,shipped
1150,353,608,41,453.38,2200.88,2020-05-27,875 Ridgeway Park,PayPal,processing
1151,428,51,7,119.17,3409.69,2022-02-18,77581 Summerview Plaza,Apple Pay,processing
1152,499,883,15,339.14,495.35,2021-01-16,45 Towne Place,credit card,shipped
1153,47,273,55,65.81,1481.86,2020-02-05,9234 Comanche Terrace,Apple Pay,shipped
1154,935,196,84,549.88,9859.72,2020-06-23,0603 Grayhawk Plaza,PayPal,shipped
1155,128,904,87,649.55,1445.53,2020-12-20,2963 Redwing Terrace,Apple Pay,shipped
1156,885,197,32,62.4,9138.59,2021-08-07,99709 Mifflin Circle,Apple Pay,shipped
1157,420,953,69,725.88,1708.65,2022-08-04,1480 Westport Center,PayPal,pending
1158,797,173,96,160.76,2701.72,2021-12-10,7 Ronald Regan Point,PayPal,processing
1159,451,230,59,292.0,5105.73,2020-10-22,79 Green Trail,credit card,pending
1160,782,241,95,540.31,6925.77,2021-09-28,94 Scott Drive,PayPal,delivered
1161,731,945,12,877.51,3313.8,2021-11-09,5714 Duke Road,PayPal,shipped
1162,226,260,66,499.01,6667.12,2020-11-25,48311 Hintze Trail,credit card,shipped
1163,590,474,9,655.48,2240.55,2022-05-05,511 Coolidge Center,credit card,delivered
1164,974,836,39,115.74,1468.14,2021-02-25,93374 Stone Corner Avenue,Apple Pay,shipped
1165,453,407,66,84.37,5216.1,2021-04-28,26 Continental Junction,credit card,processing
1166,370,188,22,742.48,5300.26,2022-08-23,76 Hanover Place,Apple Pay,processing
1167,761,172,78,883.69,4313.45,2020-05-08,0 Fairview Way,PayPal,shipped
1168,285,140,17,305.02,9301.05,2021-09-12,19022 Vahlen Place,PayPal,processing
1169,542,882,45,817.31,8229.76,2021-12-29,50 Vernon Hill,Apple Pay,delivered
1170,587,103,15,448.18,8107.67,2020-12-29,26 Lien Trail,Apple Pay,shipped
1171,254,354,2,221.53,6689.78,2021-04-02,900 Coolidge Street,Apple Pay,processing
1172,274,2,31,396.04,1958.17,2022-12-17,6953 West Court,credit card,delivered
1173,396,369,64,222.77,7539.75,2020-08-27,9 Donald Hill,PayPal,processing
1174,90,181,13,450.59,1754.66,2020-03-14,13 Corry Pass,credit card,shipped
1175,18,447,49,708.02,7406.98,2022-08-18,4 Northfield Trail,PayPal,pending
1176,343,23,80,437.79,8155.48,2020-12-05,73369 Fremont Lane,PayPal,processing
1177,530,611,86,316.57,4282.24,2021-09-24,467 Lukken Drive,PayPal,pending
1178,806,157,94,474.79,2045.73,2021-06-26,64723 American Ash Drive,Apple Pay,delivered
1179,400,95,28,366.1,5168.61,2022-06-14,23832 Nelson Center,Apple Pay,delivered
1180,683,467,82,450.99,8354.2,2022-07-29,94884 Memorial Park,Apple Pay,delivered
1181,13,714,48,786.58,9527.83,2021-11-27,2 High Crossing Alley,Apple Pay,processing
1182,717,138,11,113.4,4527.38,2022-08-29,333 Stuart Junction,Apple Pay,processing
1183,131,87,73,784.53,5589.39,2021-05-15,480 Banding Point,PayPal,shipped
1184,79,990,42,256.85,7456.23,2021-01-09,1597 Sachtjen Hill,credit card,pending
1185,969,370,52,462.08,1529.7,2020-08-04,67020 Clarendon Avenue,PayPal,processing
1186,836,167,100,117.17,4989.34,2021-06-01,85 Sutherland Road,Apple Pay,pending
1187,820,734,49,612.22,8136.35,2021-10-20,65 Schmedeman Lane,Apple Pay,delivered
1188,660,73,3,352.62,3079.0,2022-07-24,149 Carioca Circle,PayPal,pending
1189,559,293,2,117.11,9447.61,2021-04-27,5451 Fremont Crossing,PayPal,pending
1190,881,498,78,598.57,7005.61,2021-11-17,08981 Katie Circle,Apple Pay,delivered
1191,259,797,88,680.97,5338.51,2022-09-23,2129 Meadow Valley Park,PayPal,processing
1192,720,547,59,80.39,8126.11,2022-06-02,03342 Algoma Crossing,PayPal,processing
1193,371,757,68,20.06,6471.03,2021-09-08,7 Graceland Road,PayPal,pending
1194,624,511,60,876.49,3644.88,2020-08-28,8 Debra Lane,Apple Pay,shipped
1195,895,910,85,44.62,1537.25,2021-04-14,62 Mendota Terrace,PayPal,pending
1196,22,240,12,699.44,3918.21,2021-08-27,7 Hansons Road,PayPal,delivered
1197,255,813,59,667.0,729.37,2021-02-26,21 Merry Park,PayPal,shipped
1198,196,347,96,394.32,4928.79,2020-03-13,0 Autumn Leaf Way,credit card,pending
1199,118,504,74,733.71,7725.61,2022-07-27,2394 Myrtle Road,PayPal,shipped
1200,465,985,15,76.51,4416.71,2022-04-05,2854 Nelson Plaza,credit card,delivered
1201,942,196,73,237.9,5937.2,2021-02-15,102 Redwing Circle,Apple Pay,pending
1202,767,331,47,137.22,2468.31,2021-04-09,19 Eliot Crossing,credit card,delivered
1203,599,749,65,953.4,3734.31,2021-12-20,164 Forster Way,credit card,delivered
1204,28,229,6,982.49,9717.52,2022-07-22,5907 Dottie Circle,credit card,processing
1205,696,235,89,841.13,861.43,2022-04-24,8504 Grover Pass,Apple Pay,shipped
1206,347,996,15,972.65,4308.83,2022-04-27,15535 Cambridge Court,PayPal,delivered
1207,80,783,7,91.54,1985.59,2021-04-03,8662 Corscot Drive,Apple Pay,shipped
1208,325,386,44,588.18,3058.67,2022-04-01,479 Lukken Avenue,credit card,pending
1209,428,193,48,521.22,1246.66,2020-02-17,4595 Lakewood Gardens Avenue,Apple Pay,pending
1210,329,34,86,220.08,3757.43,2022-12-23,63 Thackeray Place,credit card,delivered
1211,577,394,51,459.25,7548.54,2022-06-18,2 Marquette Way,credit card,shipped
1212,164,248,39,627.22,8074.57,2021-07-05,570 Merrick Way,PayPal,shipped
1213,89,556,71,628.98,2875.97,2020-12-01,3760 3rd Street,credit card,pending
1214,570,963,38,210.29,9107.3,2022-10-16,8203 Carberry Junction,credit card,pending
1215,134,309,52,49.63,2998.2,2021-11-04,9 Twin Pines Center,credit card,shipped
1216,223,938,44,798.44,9433.63,2022-04-19,299 Texas Point,Apple Pay,pending
1217,151,704,70,114.67,7223.34,2021-02-20,97774 Hoffman Street,PayPal,delivered
1218,873,638,97,709.21,646.18,2022-06-10,328 Cottonwood Plaza,Apple Pay,processing
1219,731,913,6,176.66,957.7,2021-06-09,8 Lillian Parkway,Apple Pay,shipped
1220,544,17,11,439.45,5571.47,2022-04-23,6727 Commercial Point,PayPal,shipped
1221,508,828,82,823.79,7160.77,2020-01-09,9 Sunbrook Road,Apple Pay,pending
1222,667,975,64,806.36,3077.49,2021-05-25,7333 Marquette Drive,credit card,delivered
1223,661,609,64,147.72,4937.2,2022-05-29,6946 Shasta Way,Apple Pay,pending
1224,423,889,28,813.59,6673.67,2022-04-02,7515 Old Shore Crossing,Apple Pay,processing
1225,498,645,32,450.5,3825.16,2020-09-10,23287 Northwestern Circle,PayPal,pending
1226,569,816,95,53.49,5276.07,2021-04-10,184 Birchwood Street,Apple Pay,shipped
1227,194,917,26,282.56,7648.56,2021-04-25,88 Schlimgen Pass,Apple Pay,pending
1228,789,709,77,54.79,1809.62,2020-06-20,1538 Heffernan Street,credit card,delivered
1229,77,94,82,153.28,6354.88,2021-04-28,85 New Castle Court,PayPal,delivered
1230,248,883,35,225.76,4485.21,2020-12-20,8952 Clarendon Parkway,PayPal,processing
